,uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
1199,0.8607190386179947,0.3846175166397422,0.4846230175919416,0.013118122369954731,Paleogene,Normal polarity,True,1.7162680548139286,Sandstone,Bottom,-0.43144432602752414,0.9450582480940716,56852
1200,0.5579946498344557,0.7580961153544911,0.583772371886838,1.3346504138925657,Triassic,Normal polarity,True,1.097656597047542,Conglomerate,Middle,0.8997266113711135,-0.1040085983113062,44956
1201,0.208108754531301,0.6423902479434828,0.0693639120101492,-0.6036707035185807,Cretaceous,Normal polarity,False,1.2590019163314543,Sandstone,Middle,0.9723831147768872,-0.46295166182404435,14555
1202,0.5642637250821719,0.1616857987602706,0.2733602426473798,1.4053776399233462,Triassic,Normal polarity,True,0.7029170065282477,Sandstone,Bottom,0.7355080858162273,0.8525899680295842,50970
1203,0.3656541093844469,0.6230265683806024,0.3569193118014298,0.6969990319457889,Neogene,Normal polarity,False,1.298006003088178,Shale,Middle,1.1176961215884345,1.0998278516062632,29533
1204,0.729237341845884,0.630453207069267,0.950234745200028,0.07823458521840493,Cretaceous,Normal polarity,False,0.2179924570155733,Limestone,Bottom,0.564987720680228,1.7190884332674494,53765
1205,0.5160428599921733,0.2796998541219316,0.3015938760445568,-0.15077938242092576,Cambrian,Normal polarity,False,0.5973753735007489,Shale,Bottom,1.3176868541772855,-0.36002696080663815,39440
1206,0.4011835487498046,0.5080700312040423,0.3016358099233027,0.19092399786632946,Triassic,Normal polarity,True,0.863057201076171,Conglomerate,Middle,0.07344423335341282,1.4838371785880191,29562
1207,0.1418886019757563,0.4575627026818664,1.0029485198562598,0.0361143489341525,Paleogene,Normal polarity,False,0.889771601226438,Shale,Bottom,1.376071544414068,1.3496525152793086,21446
1208,0.3734527827217376,0.7788487668316789,0.2530807789219569,0.010352253195566725,Neogene,Normal polarity,False,0.5651654860121748,Sandstone,Bottom,-0.08113618460683004,0.5989762180181987,32049
1209,0.6053734448225498,0.5947328952741164,0.8293324683038512,0.04164608728292863,Cretaceous,Reversed polarity,True,0.8935374502860878,Sandstone,Middle,0.2621287243408555,-0.5254715864066528,41511
1210,0.3445241363686466,0.1643555283347182,0.7110469731507522,0.7845585475235591,Triassic,Normal polarity,True,0.2914345261052686,Limestone,Bottom,0.8717390297020527,-0.18591115685542262,36232
1211,0.1854248456674893,0.5388088697257762,0.0831788961808814,0.27239860126044607,Carboniferous,Normal polarity,True,0.7114528442303493,Sandstone,Middle,1.3249154348732681,0.35064532876699867,19487
1212,0.2905385881695052,0.565307310238254,0.9511147959477844,0.42625995218997575,Neogene,Normal polarity,False,1.4416669061983185,Sandstone,Middle,-0.3065196237431073,-0.5151973330661541,27748
1213,0.8603269427800998,0.5052093732650612,0.3822990219329621,-0.12122409467175062,Paleogene,Normal polarity,True,0.8794494967965449,Sandstone,Bottom,-0.019971271025439052,0.3999034511654174,55266
1214,0.7275832455780141,0.1178686979402308,0.8177947764305836,0.6969990319457889,Cretaceous,Normal polarity,True,1.2399470538207762,Sandstone,Top,0.9032482276076178,1.1439852808569169,46428
1215,0.600891489135481,0.1119271284992809,0.9534121713876842,0.424363356184681,Permian,Normal polarity,False,0.4066631538712217,Sandstone,Bottom,0.7408831842824706,1.4464928180418806,46726
1216,0.1699739172491952,0.2383041210022857,0.7201633845959532,0.5294663848114268,Jurassic,Normal polarity,True,0.2939479801165177,Shale,Bottom,0.9481024975673046,0.38722458534097226,24976
1217,0.3419437729110803,0.5033768231461799,0.5676313121886604,0.27769326510856035,Jurassic,Normal polarity,True,0.3455204498372276,Sandstone,Bottom,0.8582086094249572,1.2650903095938573,31225
1218,0.40927505049469,0.7280443122315711,0.4169803101314318,-0.46529821996562415,Cretaceous,Normal polarity,False,1.827368343043935,Limestone,Bottom,-0.024790324822760734,0.7239796336609315,31802
1219,0.6038241071925378,0.3327760440129674,0.2639129252016199,2.2506272596163344,Triassic,Normal polarity,False,0.8788671892134274,Sandstone,Middle,1.0113062416014087,2.073732341127071,49984
1220,0.1095875273527395,0.0574049030710694,0.519669878227724,-0.143351048066855,Devonian,Normal polarity,True,0.4111786709613131,Limestone,Top,0.2706547425976555,0.26859703613294605,11314
1221,0.6572374403274519,0.5142938569584935,0.973966273599712,0.6509275539838393,Devonian,Reversed polarity,True,0.0992158348612475,Sandstone,Bottom,0.7401417913905751,-0.3186384792647715,59902
1222,0.0984984747866254,0.2048111488479948,0.7788820053439764,0.6281684019203034,Triassic,Reversed polarity,True,0.6171157979661394,Limestone,Bottom,1.2950743709744683,0.8602774412737162,23187
1223,0.1176466912503449,0.3196504550589498,0.8226161777658048,1.2958492206175791,Devonian,Reversed polarity,False,0.503800151993095,Sandstone,Bottom,-0.7639590380427227,-0.08713987740119682,32284
1224,1.0447156017220964,0.5799298112643121,0.2936938505635366,0.9190588142323725,Devonian,Normal polarity,True,1.54943950135551,Sandstone,Bottom,-0.29539873036467257,0.3555274207798596,78917
1225,0.22841449942409,0.4600349794629845,0.653347123492564,1.7066203054309819,Neogene,Reversed polarity,True,1.7192931046947784,Limestone,Bottom,-0.15972383114776886,1.7549025858692586,38566
1226,0.5487304573229842,0.1580130581712186,0.6280853292307487,1.197779402177134,Cretaceous,Normal polarity,False,1.2187691333802335,Sandstone,Bottom,0.04619804457624762,0.7897057082221354,50255
1227,0.5585072619006316,0.4451396689099886,0.4425297196241706,1.899440899302606,Neogene,Normal polarity,True,1.6054004943405151,Shale,Bottom,1.3434502571706595,-0.004581515452367699,55522
1228,0.614446469987951,0.4905610324799192,0.4414622672900172,0.830234901317739,Cambrian,Normal polarity,True,0.8987454753440502,Sandstone,Bottom,0.7866641953570271,0.701281549153376,54699
1229,0.5167419388647728,0.8216919316735845,0.8190598143667533,0.015330817709465181,Neogene,Reversed polarity,True,1.1901909166090483,Conglomerate,Middle,0.6886149854038275,0.7443095392070245,37704
1230,0.662374013571583,0.0526376623392525,0.2059133577990446,0.010510302862674582,Cambrian,Reversed polarity,True,1.5245483558617328,Limestone,Bottom,-0.041286316667438934,1.9204200785142411,48094
1231,0.3913381795993703,0.3199150972677542,0.689991802526329,-0.02536697157081608,Neogene,Normal polarity,True,0.656960758507976,Conglomerate,Middle,0.2888188684490988,-0.20598602774412733,25470
1232,0.0911823359192295,0.6795246405171675,0.440468708546844,0.05112906730940197,Devonian,Normal polarity,True,0.6998846174916166,Shale,Bottom,1.3471572216301377,0.5351446866261649,19990
1233,0.4210769460201358,0.7546074381628943,0.8956266993621915,-0.3326155244285517,Cambrian,Normal polarity,False,1.2686355529873707,Limestone,Bottom,0.0007877299476392008,-0.529625007969833,40777
1234,0.5109278442272723,0.3803369581656594,0.2368814263313627,0.7765770393346109,Cretaceous,Reversed polarity,True,1.1722272148196078,Conglomerate,Middle,1.3936796255965898,0.033127180318611164,35795
1235,0.8528562015018388,0.4499103698913738,0.0396928263063527,0.48655590019163525,Cretaceous,Reversed polarity,True,0.9804155436191924,Sandstone,Middle,2.0325749501876653,0.9256391806100795,50521
1236,0.2260494060332488,0.2272030564139583,0.0844704006644023,-0.08479364640338229,Cambrian,Normal polarity,True,0.2577447000343226,Sandstone,Middle,-0.16880589407349048,0.22422100574738826,16129
1237,0.2911962840571275,0.7410894008370648,0.6622798139162118,-0.026078195072801603,Triassic,Reversed polarity,True,0.4015367253574379,Sandstone,Bottom,1.1165840322505909,-0.468453123719134,32593
1238,0.4186799707229169,0.7421280979147271,0.5696765353212484,0.20783531224687354,Paleogene,Normal polarity,True,0.1609070782373141,Shale,Bottom,-0.7745238867522356,0.9653517201176803,37520
1239,0.0622256020558696,0.3059728254170734,0.4412173391654209,0.679929667898137,Jurassic,Reversed polarity,False,0.78715212739644,Limestone,Bottom,0.7308743802418796,-0.25524415014254614,19181
1240,0.4342974763487917,0.3116881479600675,0.2088176643155413,1.36878914198787,Triassic,Normal polarity,False,0.4769026500090143,Shale,Middle,1.0281729298920346,0.5508111012943011,38431
1241,0.1007965918331298,0.7861391006955996,1.2915461872402116,-0.10494497895963807,Jurassic,Normal polarity,False,0.5394329999534031,Shale,Bottom,-0.32579583893239417,-0.13432128901802542,21136
1242,0.3822378123596909,0.1991111300002846,0.4974783031917846,1.1727285299405337,Triassic,Normal polarity,False,0.9963540510773974,Sandstone,Bottom,1.5247208192391455,-0.11887347548479356,39585
1243,0.1479080506928204,0.908347696322573,1.0186902754826153,0.4317126657051979,Triassic,Normal polarity,True,1.074988320836768,Sandstone,Bottom,1.4040591260831286,-0.2717121023053311,28791
1244,0.3270287801444858,0.7876770335269703,0.6189741135619815,1.369579390323409,Cretaceous,Reversed polarity,False,0.5680774874242429,Limestone,Bottom,0.8643251007830963,-0.6289427902613195,43974
1245,0.7028807947899973,0.2438178582083029,0.5590339410957628,0.04417488195665491,Triassic,Reversed polarity,True,0.9099187112797936,Limestone,Bottom,0.4608220193688892,1.8222317354197601,52243
1246,0.8257184216235225,0.6094204033696302,0.2536474950515045,1.2564948535077147,Triassic,Normal polarity,True,1.3311870183467338,Sandstone,Bottom,0.7573791761271488,0.3455446356192333,66059
1247,0.1751726978216631,0.5004857801873676,0.4094592190495356,1.2331035027757473,Jurassic,Normal polarity,False,0.8009652757520642,Limestone,Bottom,0.13905750428617775,0.7726548196996058,30623
1248,0.0440299941720878,0.213320565333024,0.2440179005452908,0.20372602090206848,Triassic,Normal polarity,False,0.246880990671165,Sandstone,Bottom,0.4521106528891154,1.903952126351456,12171
1249,0.6477786824957646,0.4774452640299472,0.3098170658245331,0.2517731197028666,Neogene,Normal polarity,True,1.457421703527764,Sandstone,Bottom,0.3586951485102638,1.1117780469810274,45288
1250,0.8043062407628478,0.3449899521151169,0.6132775027295033,0.1296797518620226,Paleogene,Normal polarity,True,0.4723858149631423,Limestone,Top,0.8975024326954265,1.9615899589212038,47368
1251,0.31510091224528,0.489673348220092,0.6178705067660057,1.3213742418555028,Cambrian,Normal polarity,True,1.3002667527730494,Limestone,Top,0.06325008108984757,1.1061672845184858,36312
1252,0.0860290995501374,0.7269137782709145,0.681233582698406,0.9377086749511034,Carboniferous,Normal polarity,True,1.313606753518246,Limestone,Middle,0.3245910754830639,0.012505806592645911,22971
1253,0.6783160663731219,0.3017418277134863,0.8792568547813914,1.2487504198194281,Neogene,Normal polarity,False,0.4938904993155196,Limestone,Middle,-0.03609656642416937,0.20476550474091218,47205
1254,0.3241906522508302,0.2195230264166635,0.7994770692974963,0.1928205938716242,Devonian,Normal polarity,True,1.035408417036818,Sandstone,Bottom,1.4722672721375285,1.2661833152683786,32074
1255,0.1862538694509303,0.0319907252178361,0.3492282207675522,0.23430863148744496,Permian,Normal polarity,True,1.3472691397098937,Limestone,Middle,1.1121356748992168,-0.5270017943509824,16669
1256,0.678101387791473,0.5363736799970684,0.4303584549857522,0.3965466147736926,Triassic,Normal polarity,True,1.339528000454176,Limestone,Top,0.5166118344840369,0.275373671314977,44763
1257,0.1693367986980117,0.3375612832018844,0.765952883009681,1.1991228243475514,Cambrian,Normal polarity,True,0.9363291739402596,Limestone,Middle,1.0057457949121913,0.41706364025539905,29522
1258,0.6894778101949106,0.4189453579956763,0.7210314519793751,0.45858110911353883,Cretaceous,Normal polarity,False,0.5888008064106858,Limestone,Middle,-0.042398406005282316,0.08427984588619998,44078
1259,0.7091328622455967,0.4602531904631869,1.1447776587422849,-0.3527668569848075,Jurassic,Reversed polarity,True,1.6251387044157937,Conglomerate,Middle,-0.21069459246559466,0.7277322864767876,40259
1260,0.3776295087087476,0.5340497212024538,0.4830243435889038,0.9583341565086828,Neogene,Normal polarity,True,1.365069801253684,Sandstone,Middle,1.5436263379824846,0.15033382214976007,31819
1261,0.5664708000702627,0.4873665101963816,0.2525713049739739,1.2600509710176422,Paleogene,Reversed polarity,True,1.0820801914366984,Sandstone,Bottom,1.6872712107872667,0.21715290238548499,51655
1262,0.117237460756861,0.3013737895013155,0.650807276610982,0.04694075113104291,Cretaceous,Normal polarity,False,1.126764379882753,Sandstone,Bottom,0.8804503961818265,-0.16612775414659028,18377
1263,1.1902200353348489,0.4363222847022677,0.4178947889961784,0.6343323389375111,Permian,Reversed polarity,False,0.358715861929419,Shale,Bottom,-0.5608173856633148,1.3146034666496644,87551
1264,0.3148063301729694,0.1396506172960653,0.6443336607869822,0.15639014560325587,Cambrian,Normal polarity,True,1.23107711585532,Limestone,Top,1.0504147166489042,0.6724990663909864,23607
1265,0.3807534160042937,0.4134559061283451,0.5992311997775512,1.2512792144931542,Neogene,Normal polarity,True,0.8020462469495577,Sandstone,Bottom,-0.5178165979333672,0.1491679494302709,40574
1266,1.0985957701660418,0.1427368063624413,0.0244085488412756,0.7756287413319635,Cambrian,Reversed polarity,True,0.4868155082521324,Sandstone,Middle,0.6102126870858625,0.7984861871407883,69486
1267,0.8721754818499288,0.4919271459506744,0.7020144867950668,1.8930398877847363,Cambrian,Reversed polarity,True,1.3189591740360154,Sandstone,Middle,1.2326120198322599,-0.12182459080600051,70975
1268,0.4794139833118208,0.9400696201695464,0.101096424235814,1.7212398996384612,Triassic,Normal polarity,True,1.214915257310675,Conglomerate,Top,1.835920485612344,-0.008370601790707578,43354
1269,0.4211559671062766,0.4433126572858988,0.3391947213186368,0.4084793646403383,Cretaceous,Normal polarity,False,1.6979656856791063,Conglomerate,Bottom,1.925072980862796,-0.1459800162129175,36777
1270,0.1044649728864455,0.1405562324813573,0.2001256127796267,1.0428117035778492,Triassic,Normal polarity,True,0.0661472155744036,Conglomerate,Bottom,1.3942356702655112,-0.2191020958383809,20897
1271,0.9632635017772676,0.4322725515074084,0.4916493427169407,0.9587292806764526,Cretaceous,Normal polarity,True,0.4465577200277177,Shale,Top,0.37500579213196794,-0.23159879405040573,58216
1272,0.3338571668592448,0.7860862690944853,0.9545084399947226,1.0171286326728173,Devonian,Normal polarity,False,1.2247778477470674,Limestone,Bottom,1.3195403364070248,-0.1832879432365719,45217
1273,0.7915989220526304,0.4180940616641991,0.7931837780977702,1.3036726791394198,Triassic,Normal polarity,False,0.8186460505665216,Sandstone,Middle,0.05379732171817809,1.1174252429660532,54845
1274,0.3272618652367268,0.0868885071995205,0.1556202017028888,-0.21154947942390898,Neogene,Normal polarity,False,0.3564373316863012,Sandstone,Bottom,0.06195264352903018,1.7114009600233175,21569
1275,0.0551948126105684,0.4507671467121344,0.5078062119827252,0.2478218780251694,Cambrian,Reversed polarity,True,0.1780928430409712,Shale,Middle,-0.5769426810620453,0.9393381850640775,14048
1276,0.6338589965838202,0.4171459546029095,0.4270400202392436,0.3943339194341821,Triassic,Normal polarity,True,1.66211403050169,Sandstone,Middle,-0.28891154256058565,-0.22984998497117198,39871
1277,0.4641072299382196,0.4903648028239877,0.2960318648494243,0.4816563605112907,Triassic,Reversed polarity,True,1.25556137145107,Shale,Bottom,1.7699365182336313,0.9673191303318186,42038
1278,0.1768525075375437,0.6568440539721536,0.2099741872702142,-0.16215895845269374,Cretaceous,Normal polarity,False,0.4508661725811121,Shale,Bottom,0.32700060238172474,-0.32712749000355223,21528
1279,0.3537424384563052,0.3049013988884559,0.6291453652390823,0.3899875535887153,Permian,Normal polarity,True,1.3762394336386214,Sandstone,Middle,0.8661785830128353,0.2814216360473273,27427
1280,0.715652513143872,0.0394825143606063,0.0308181086065686,0.4362170812177727,Cretaceous,Normal polarity,True,1.2157155124309056,Conglomerate,Bottom,-0.649599184467819,0.4907686562406071,45946
1281,0.3548494844259182,0.2765985119030723,0.2214497700711941,1.720291601635814,Permian,Normal polarity,False,0.3577709222537567,Sandstone,Bottom,-0.5736064130485149,-0.13658016741203577,43552
1282,0.751542611394172,0.5412636067998025,0.2526855179094051,0.12881047869292922,Triassic,Normal polarity,True,0.9268962092394174,Conglomerate,Bottom,0.4943700477271674,0.151208226689377,51087
1283,0.452377305444665,0.4853991640357238,0.4875772664824417,-0.32510816524092695,Devonian,Normal polarity,True,0.5376696805914709,Sandstone,Bottom,1.4007228580695983,0.11207862354152062,34512
1284,0.6672335360758356,0.0900358932991632,0.841110399523169,0.9372345259497797,Cambrian,Normal polarity,False,0.3130917558961877,Sandstone,Top,-0.4251424864464111,1.465511116778548,49142
1285,0.6375009702876933,0.0352354799328203,1.0280745484947462,0.8911630479878301,Cambrian,Normal polarity,True,0.589241482869699,Limestone,Bottom,-0.6193874241230711,0.1935804133383127,56434
1286,0.5535207958187951,0.4904743092419251,0.8277057382959946,1.2704822490467627,Permian,Normal polarity,True,1.413669076305859,Shale,Middle,-0.32227422269588984,-0.08571897002431929,45930
1287,0.6247996215653555,0.4314681909133442,0.233305923271644,0.1662682497974989,Cretaceous,Reversed polarity,True,0.9237806367782552,Shale,Bottom,2.165840322505908,0.3546530162402427,46066
1288,0.7447222268616034,0.2139473020026818,0.545914722295059,-0.0787087342197285,Jurassic,Normal polarity,True,0.0240242248833592,Conglomerate,Middle,0.34572077290208986,-0.6006703768137063,42575
1289,0.9977978596070548,0.212436401048359,0.3852334843089515,-0.6028804551830413,Cretaceous,Reversed polarity,True,1.299004348273112,Conglomerate,Bottom,1.0481905379732173,0.74751568918562,59520
1290,1.012905132001548,0.2905539438251413,0.5452068842218667,0.7297153130371218,Devonian,Reversed polarity,False,1.4313073153535116,Sandstone,Bottom,-0.6644270423057318,0.7757152355882648,79482
1291,0.5912387351270502,0.4319226399254988,0.2510453674729849,0.7672521089752453,Cretaceous,Normal polarity,False,0.9922115638865878,Sandstone,Bottom,-0.45164728233168056,0.9340917578263763,48602
1292,0.0433074360997747,0.4558173589929092,0.6259880718880544,0.12264654167572156,Cambrian,Normal polarity,False,1.3748168400052645,Sandstone,Bottom,1.3482693109679813,0.3519933690989081,18278
1293,0.8445737468089658,0.1654066140532561,0.5445197013916803,1.6017543513048975,Neogene,Normal polarity,False,0.559067480385464,Shale,Bottom,0.5825958018627497,0.3803386495914892,66885
1294,0.6248418519353822,0.7199410285523357,0.2644330774308233,0.0771282375486497,Cambrian,Reversed polarity,True,1.0973617350999143,Sandstone,Top,0.4936286548352719,0.9606153621947556,44137
1295,0.134350740649625,0.632916154401421,0.5227371908575277,1.4577711045696111,Jurassic,Normal polarity,True,0.3757739439386123,Limestone,Bottom,0.8153931699179835,0.2897649126961718,30840
1296,0.2955368825308853,0.2993481058452092,0.2698887172953763,0.9229310310765159,Cambrian,Normal polarity,False,0.0389418183139677,Sandstone,Bottom,0.4294981696862981,1.6547832660831232,33980
1297,0.6092158527076061,0.0114742154130753,0.3206162471057215,1.5455676946480434,Cambrian,Normal polarity,True,1.5245611357497368,Limestone,Top,0.29641814559102914,0.43130914754665783,48480
1298,0.5887769142672662,0.1892235155941064,0.7647066122803146,0.34257265345634874,Triassic,Normal polarity,True,0.5372257087942145,Shale,Bottom,0.04452991056948248,1.3952308519068395,46618
1299,0.2780489471003943,0.157676496747149,0.5624239221563024,0.7744433688286543,Cretaceous,Normal polarity,True,1.0714567289784704,Sandstone,Bottom,1.0198322598582088,0.5315742014227292,30758
1300,0.2605436091102165,0.826656071477908,0.8645600044475455,0.5990082383388979,Jurassic,Normal polarity,False,0.8670877169627818,Limestone,Middle,0.7151197812890968,0.9061108125586353,29627
1301,0.6573688923475253,0.6009286698706174,0.6590250538050111,1.3442124187525932,Neogene,Normal polarity,False,1.5541714336956542,Conglomerate,Bottom,0.7342106482554098,0.4293053038100357,55994
1302,0.2728533589283382,0.2502998024804073,0.6795024944487162,0.6743189047158069,Neogene,Reversed polarity,True,1.5570688961893056,Sandstone,Bottom,0.7204948797553404,1.6795216278497846,29891
1303,0.1750996705712278,0.9475084216946724,1.2315608534869384,0.6786652705612739,Triassic,Normal polarity,True,1.7099694193672106,Sandstone,Bottom,1.0270608405541912,-0.09847070289373244,35020
1304,0.7376391558552875,0.7532426587476897,0.5560725553182486,0.7553983839421538,Cambrian,Normal polarity,False,0.5126733678299853,Sandstone,Bottom,0.1948473194013253,1.4687537002796272,63804
1305,0.4880136474886559,0.5793405392002662,0.5237064674315703,-0.25216824387063635,Devonian,Normal polarity,False,0.673877173816699,Sandstone,Bottom,1.9593624021129696,1.0769840330087714,38027
1306,0.687293093647608,0.7336745519401386,0.614747995384397,-0.23549400399075407,Cretaceous,Reversed polarity,True,0.3061139866987915,Limestone,Bottom,0.8761873870534268,-0.4214538797147255,51742
1307,0.2526661274224547,0.6143387229963233,0.4148532631944369,0.3980480866112175,Devonian,Normal polarity,True,0.9741944434571912,Sandstone,Bottom,0.8418979658032528,0.35224840375629635,30526
1308,0.4791302682193091,0.4970468784612485,0.1837209406989458,0.0550012841535452,Cambrian,Normal polarity,True,1.0106749710983869,Shale,Bottom,-0.6848153468328622,0.8771461621838256,37874
1309,0.1575715724828621,0.1106106493210761,0.8160007773030109,1.1035027757472784,Jurassic,Reversed polarity,True,1.1797496876116638,Sandstone,Middle,1.2022149112645382,-0.1813205330224339,24345
1310,0.7251193364750982,0.3796138703223479,0.4592065110939924,1.0428907284114035,Paleogene,Normal polarity,False,0.9317099081783168,Conglomerate,Middle,-0.3673138408785505,1.060151745621146,46804
1311,0.7527614265510197,0.2778808293299998,0.617638155443669,-0.5016496434004386,Jurassic,Reversed polarity,True,1.4992954819715008,Sandstone,Bottom,0.5323664334368193,1.9441747351738334,50903
1312,0.5522899921646469,0.6357342199015729,0.5951003217966551,0.5648695102435941,Permian,Normal polarity,True,1.2306181691762783,Limestone,Middle,-0.3022566146147073,0.8062465274298883,39183
1313,0.5641976399765034,0.0499104765312869,0.0585504921903543,2.4745836379082125,Jurassic,Normal polarity,True,1.234682892551782,Sandstone,Bottom,0.35350539826699423,-0.1380375083113973,56727
1314,0.3601247038529033,0.5379171033011092,0.2469886757703434,0.45241717209633114,Cretaceous,Normal polarity,True,2.710573513715575,Sandstone,Bottom,0.3171771465641074,2.6664328848973944,32003
1315,0.2154720468777795,0.2993814788149915,0.443375631220795,0.75231641543355,Permian,Normal polarity,True,1.5287655746019957,Conglomerate,Bottom,-0.011630600991612951,-0.42367632458625176,27809
1316,0.2177925691111196,0.1147626732051242,0.3940649124620816,1.4757887666199103,Cretaceous,Normal polarity,False,0.0395705420800016,Shale,Bottom,0.9938835086418609,-0.39875579520717014,32937
1317,0.4005201432701765,0.5117873554179112,0.3767079045807995,1.1656162949206788,Devonian,Reversed polarity,True,0.8103396465844349,Sandstone,Bottom,0.569250729808628,0.9930047636830649,46162
1318,0.7964866184816212,0.26866860782748,0.6931889740091824,0.07847165971906665,Ordovician,Normal polarity,False,0.7241961079354953,Conglomerate,Middle,-0.27241555071590745,-0.5299893431946734,47898
1319,0.8278469955299288,0.2236721998484574,0.1731224031936021,0.9271983720884287,Triassic,Normal polarity,True,1.3070486995364168,Conglomerate,Bottom,1.0265047958852695,0.26462578218218596,60753
1320,0.4911792202039001,0.4961965066954398,0.6063739428513858,0.36904597269692,Cambrian,Normal polarity,True,0.241952007502677,Sandstone,Top,0.6793475742551319,1.447221488491561,36182
1321,0.8015401277205785,0.1762346968714288,0.4420558336577177,-0.5263844163028232,Cretaceous,Normal polarity,True,0.2837786994884519,Sandstone,Middle,-0.07668782725545611,1.0816475238867285,39459
1322,0.0061954425317715,0.3755035122781724,1.0075337520710312,-0.6340952644368493,Devonian,Normal polarity,True,1.148636610448878,Shale,Bottom,-0.12469301700569944,0.39319968302835456,9364
1323,0.4469784490783247,0.2575609711447697,0.103027923908181,1.725744315151036,Devonian,Normal polarity,True,0.7582490945685394,Conglomerate,Middle,0.5384829247949587,0.23890371530845542,40007
1324,0.525675708732963,0.5665751972788905,0.199160935887347,0.4024734772902384,Jurassic,Normal polarity,True,2.4021646343830474,Sandstone,Bottom,-0.3126361151012464,0.3551630855550192,42187
1325,0.6526975595970967,0.1129079523618095,0.4519639965162991,0.12185629334018216,Cambrian,Normal polarity,True,0.6462963442900556,Shale,Bottom,1.2947036745285205,2.4229112206140875,49507
1326,0.4144966410352634,0.231779885190752,1.1520801854121148,0.4963549795523242,Cretaceous,Normal polarity,True,0.9380507857876016,Limestone,Bottom,-0.704276910245123,0.8383080272158414,39243
1327,0.3599970202854715,0.6564148424853011,0.601423338152751,-0.4835529565165853,Triassic,Normal polarity,True,0.9876588791972948,Limestone,Top,0.888235021546731,1.0860924136297807,25818
1328,0.3703058969475443,0.323129749024234,0.0825833848338448,1.330383072880653,Paleogene,Normal polarity,True,1.049022670076836,Conglomerate,Bottom,0.22635651730689044,0.7212835529971127,37697
1329,0.255570749294146,0.0193430702736869,0.6114240272641551,0.44878202975284986,Neogene,Normal polarity,True,1.7551837653603388,Sandstone,Middle,0.12385895000231693,-2.7325141863003322e-05,21327
1330,0.6146566276811175,0.2678961482082178,0.7786285145354077,1.540035956299267,Paleogene,Normal polarity,True,0.0404541906066209,Sandstone,Bottom,-0.3973402530003243,0.18687664520124975,55044
1331,1.1965460680804083,0.4697327478300455,0.3722718929722142,0.16942924313965663,Cambrian,Reversed polarity,True,0.8145086570297866,Shale,Bottom,0.7518187294379315,-0.598520798987148,90513
1332,0.6615969572090119,0.5063541210111409,0.0600708648800818,0.6605685836774206,Permian,Normal polarity,True,0.4470479256812381,Limestone,Middle,1.8414809323015617,-0.004180746705043236,43314
1333,0.692646063995364,0.2066548458926377,0.7296246279443415,0.27761424027500636,Paleogene,Normal polarity,True,1.1298419939323878,Sandstone,Middle,0.5585005328761412,1.914226379691955,39425
1334,0.1334190723363446,0.8021552410769126,0.7237226865153595,1.0451034237509136,Cambrian,Reversed polarity,False,1.143889287562934,Limestone,Bottom,0.214308882813586,-0.1334104509559245,34026
1335,0.4725011461316042,0.4779964459345793,0.7271491740360767,1.4190489361281782,Permian,Reversed polarity,True,2.036151393318801,Shale,Bottom,-0.6127148880960104,0.5092040186175301,55256
1336,0.3425268855173639,0.2682894819304569,0.4624236995753155,-0.5298615089791967,Cretaceous,Reversed polarity,True,0.5018269124913106,Shale,Top,0.048607571474908524,2.7774458279062566,21030
1337,0.8000592495585326,0.9136338540573048,1.0079896765169094,0.38137384673133534,Triassic,Normal polarity,True,1.043130322852762,Limestone,Middle,0.6439460636671147,-0.4901675031196204,52795
1338,0.5316269857112446,0.3125711576218677,0.6625166454600031,0.2511409210344351,Cambrian,Normal polarity,False,1.8012210520995502,Conglomerate,Top,0.2626847690097771,0.622548707065371,37034
1339,0.8610796275315664,0.7731510761755431,0.0527711688881591,0.46521919513207016,Neogene,Normal polarity,True,1.28802067441742,Sandstone,Top,0.3727816134562811,-0.39143265718787856,49575
1340,0.3392055141338501,0.2705919640279338,0.8293312138509644,2.3313906395084656,Triassic,Reversed polarity,True,0.7332661974342375,Sandstone,Bottom,0.6926926463092535,0.06813979542577131,49645
1341,0.2597519855146745,0.5164483357792694,0.2257485766429244,0.681273090068554,Paleogene,Normal polarity,False,0.1275233593942981,Sandstone,Bottom,0.2243176868541774,1.2786800134804033,30565
1342,0.1618592789409885,0.7849881252933414,0.0504317081116155,0.1205128711697651,Triassic,Reversed polarity,True,1.2216834593088983,Shale,Bottom,1.1534683286223995,0.9837870824946036,22047
1343,0.2275786936595183,0.4619297781041375,0.1244513140370005,0.15038425825315607,Jurassic,Reversed polarity,True,1.1715199217402985,Limestone,Bottom,1.0848894861220517,-0.38542112597801237,21612
1344,0.4418173698347444,0.2901518366325568,0.1708313408656551,1.849576229330067,Cambrian,Normal polarity,False,1.146111866513588,Conglomerate,Bottom,1.1069459246559472,0.8790771388754794,51555
1345,0.5153785458926008,0.6677665489380049,0.4162533166389181,1.6307564652191953,Jurassic,Reversed polarity,True,0.2096123591645837,Conglomerate,Bottom,1.76085445530791,0.5394802758017654,55496
